*HASH_VALUE	title_id	name	women_name
_-	fct_dynastic_magistrate	(Magistrat Dynastique)	
_-	fct_dynastic_magistrate_guild	(Magistrat Dynastique de Guilde)	
_-	fct_dynastic_merchant	Marchand Dynastique	
_-	fct_explorer_company	(Explorateur Kamiste)	
_-	fct_f_chief	 (Chef des Guildes d'Artisans)	
_-	fct_f_guild_trainer	 (Entraîneur des Guildes de Combattants)	
_-	fct_f_hairdresser	(Coiffeur pour Homine)	
_-	fct_f_rolemaster	 (Maître de Rôle des Guildes d'Artisans)	
_-	fct_f_tattooer	(Tatoueur pour Homine)	
_-	fct_f_trainer	 (Entraîneur de Combattants)	
_-	fct_f_welcomer	 (Hôte des Guildes d'Artisans)	
_-	fct_fa_guard	 (Garde de Thesos)	
_-	fct_fa_guardchief	 (Chef des Gardes de Thesos)	
_-	fct_fa_intendant	 (Intendant de Thesos)	
_-	fct_fb_guard	 (Garde de Dyron)	
_-	fct_fb_guardchief	 (Chef des Gardes de Dyron)	
_-	fct_fb_intendant	 (Intendant de Dyron)	
_-	fct_federal_magistrate	(Magistrat Fédéral)	
_-	fct_federal_magistrate_guild	(Magistrat Fédéral de Guilde)	
_-	fct_federal_merchant	Marchand Fédéral	
_-	fct_ff_guard	 (Garde des Frontières)	
_-	fct_foreman	 (Contremaître)	
_-	fct_foreman_apprentice	 (Apprenti Contremaître)	
_-	fct_foreman_master	 (Contremaître Expert)	
_-	fct_frontiers_messenger	 (Messager des Frontières)	
_-	fct_frontiers_supplier	 (Fournisseur des Frontières)	
_-	fct_fv_guard	 (Garde de Pyr)	
_-	fct_fv_guardchief	 (Chef des Gardes de Pyr)	
_-	fct_fv_intendant	 (Intendant de Pyr)	
_-	fct_fv_rookieguard	 (Garde de Pyr Débutant)	
_-	fct_fyros_commander	Commandant Fyros	
_-	fct_fyros_emperor	Fyros Emperor	Fyros Empress
_-	fct_fyros_prince	Fyros Prince	Fyros Princess
_-	fct_fyros_senator	Fyros Senator	
_-	fct_g_caretaker	 (Gardien d'Immeuble de Guildes)	
_-	fct_goo_obs	 (Observateur de la Goo)	
_-	fct_guild_rm_craft	 (Maître de Rôle en Artisanat)	
_-	fct_guild_rm_fight	 (Maître de Rôle en Combat)	
_-	fct_guild_rm_magic	 (Maître de Rôle en Magie)	
_-	fct_guild_we	 (Hôte d'Accueil)	
_-	fct_h_chief	 (Chef des Guildes de Récolteurs)	
_-	fct_h_guild_trainer	 (Entraîneur des Guildes de Récolteurs)	
_-	fct_h_hairdresser	(Coiffeur pour Homin)	
_-	fct_h_rolemaster	 (Maître de Rôle des Guildes de Récolteurs)	
_-	fct_h_tattooer	(Tatoueur pour Homin)	
_-	fct_h_trainer	 (Entraîneur de Récolteurs)	
_-	fct_h_welcomer	 (Hôte des Guildes de Rangers)	
_-	fct_harmor_merchant	 (Marchand d'Armures Lourdes)	
_-	fct_harvest_company	(Récolteur Kamiste)	
_-	fct_hawker	 (Colporteur)	
_-	fct_htool_merchant	 (Marchand d'Outils de Récolte)	
_-	fct_hunter	 (Chasseur)	
_-	fct_hunter_chief	 (Chef des Chasseurs)	
_-	fct_imperial_alchemist	Imperial Alchemist	
_-	fct_imperial_magistrate	(Magistrat Impérial)	
_-	fct_imperial_magistrate_guild	(Magistrat Impérial de Guilde)	
_-	fct_imperial_merchant	Marchand Impérial	
_-	fct_ins_f	 (Instructeur en Combat)	
_-	fct_ins_h	 (Instructeur en Récolte)	
_-	fct_ins_m	 (Instructeur en Magie)	
_-	fct_ins_r	 (Instructeur en Artisanat)	
_-	fct_jena_priest	(Prêtre de Jena)	
_-	fct_jena_priestress	(Prêtresse de Jena)	
_-	fct_jewel_merchant	 (Marchand de Bijoux)	
_-	fct_journeyman	 (Compagnon Artisan)	
_-	fct_k_pactgiver	 (Donneur de Pactes Kamis)	
_-	fct_kami_adept	 (Adepte des Kamis)	
_-	fct_kami_ambassador	 (Ambassadeur Kami)	
_-	fct_kami_master	 (Maître Kami)	
_-	fct_kami_welcomer	 (Hôte d'Accueil Kami)	
_-	fct_karavan_agent	 (Agent de la Karavan)	
_-	fct_karavan_ambassador	 (Ambassadeur de la Karavan)	
_-	fct_karavan_aumonier	(Aumônier Karavan)	
_-	fct_karavan_officer	 (Officier de la Karavan)	
_-	fct_karavan_welcomer	 (Hôte d'Accueil de la Karavan)	
_-	fct_keepers_squad	(Kamiste archéologue)	
_-	fct_keepers_squad_leader	(Chef d'équipe de prospection)	
_-	fct_kitin_mg_1	 (Observateur de la Menace Kitin)	
_-	fct_kitin_mg_2	 (Observateur de la Menace Kitin)	
_-	fct_kitin_mg_3	 (Observateur de la Menace Kitin)	
_-	fct_kitin_mg_4	 (Observateur de la Menace Kitin)	
_-	fct_kv_pactgiver	 (Donneur de Pactes Karavans)	
_-	fct_larmor_merchant	 (Marchand d'Armures Légères)	
_-	fct_local_messenger	 (Messager Local)	
_-	fct_local_supplier	 (Fournisseur Local)	
_-	fct_lodge_master	(Maître de Loge)	
_-	fct_m_guild_trainer	 (Entraîneur des Guildes de Magiciens)	
_-	fct_m_rolemaster	 (Maître de Rôle des Guildes de Magie)	
_-	fct_m_trainer	 (Entraîneur de Magiciens)	
_-	fct_ma_chief	 (Chef des Guildes d'Attaquants)	
_-	fct_ma_guard	 (Garde de Natae)	
_-	fct_ma_guardchief	 (Chef des Gardes de Natae)	
_-	fct_ma_intendant	 (Intendant de Natae)	
_-	fct_ma_rolemaster	 (Maître de Rôle des Guildes d'Attaquants)	
_-	fct_ma_welcomer	 (Hôte des Guildes d'Attaquants)	
_-	fct_maduk_bonze	(Bonze de Ma-Duk)	
_-	fct_maduk_bonze_sup	(Bonze Supérieur de Ma-Duk)	
_-	fct_marauder_ambassador	(Ambassador)	
_-	fct_marauder_chief	Marauder Chief	
_-	fct_marauder_merchant	Marchand Fédéral	
_-	fct_marauder_scout	Marauder Scout	
_-	fct_marauder_windofmuse	(Winds of Muse)	
_-	fct_marmor_merchant	 (Marchand d'Armures Moyennes)	
_-	fct_matis_herena	Matis Herena	
_-	fct_matis_king	Matis King	Matis Queen
_-	fct_matis_master_artisan	Maître artisan Matis	
_-	fct_matis_minstrel	Matis Minstrel	
_-	fct_matis_prince	Matis Prince	Matis Princess
_-	fct_mayor	 (Maire)	
_-	fct_mb_chief	 (Chef des Guildes de Buffers)	
_-	fct_mb_guard	 (Garde de Davae)	
_-	fct_mb_guardchief	 (Chef des Gardes de Davae)	
_-	fct_mb_intendant	 (Intendant de Davae)	
_-	fct_mb_rolemaster	 (Maître de Rôle des Guildes de Buffers)	
_-	fct_mb_welcomer	 (Hôte des Guildes de Buffers)	
_-	fct_mc_guard	 (Garde d'Avalae)	
_-	fct_mc_guardchief	 (Chef des Gardes d'Avalae)	
_-	fct_mc_intendant	 (Intendant d'Avalae)	
_-	fct_meleeweapon_merchant	 (Marchand d'Armes de Mêlée)	
_-	fct_mf_chief	 (Chef des Guildes de Combattants de Mêlée)	
_-	fct_mf_guard	 (Garde des Frontières)	
_-	fct_mf_rolemaster	 (Maître de Rôle des Guildes de Combattants de Mêlée)	
_-	fct_mf_welcomer	 (Hôte des Guildes de Combattants de Mêlée)	
_-	fct_mh_chief	 (Chef des Guildes de Guérisseurs)	
_-	fct_mh_rolemaster	 (Maître de Rôle des Guildes de Guérisseurs)	
_-	fct_mh_welcomer	 (Hôte des Guildes de Guérisseurs)	
_-	fct_mission_officer	 (Officier de Missions)	
_-	fct_mv_guard	 (Garde d'Yrkanis)	
_-	fct_mv_guardchief	 (Chef des Gardes d'Yrkanis)	
_-	fct_mv_intendant	 (Intendant d'Yrkanis)	
_-	fct_natae_chief	 (Chef du Village de Natae)	
_-	fct_newb_a	 (Garde de Stalli)	
_-	fct_newb_a_chief	 (Chef des Gardes de Stalli)	
_-	fct_newb_b	 (Garde de Borea)	
_-	fct_newb_b_chief	 (Chef des Gardes de Borea)	
_-	fct_newb_c	 (Garde de Nistia)	
_-	fct_newb_c_chief	 (Chef des Gardes de Nistia)	
_-	fct_newb_d	 (Garde de Rosilio)	
_-	fct_newb_d_chief	 (Chef des Gardes de Rosilio)	
_-	fct_newb_e	 (Garde de Miani)	
_-	fct_newb_e_chief	 (Chef des Gardes de Miani)	
_-	fct_newb_fa	 (Garde d'Aegus)	
_-	fct_newb_fa_chief	 (Chef des Gardes d'Aegus)	
_-	fct_newb_fb	 (Garde de Kaemon)	
_-	fct_newb_fb_chief	 (Chef des Gardes de Kaemon)	
_-	fct_newb_fc	 (Garde de Sekovix)	
_-	fct_newb_fc_chief	 (Chef des Gardes de Sekovix)	
_-	fct_newb_fd	 (Garde de Phyxon)	
_-	fct_newb_fd_chief	 (Chef des Gardes de Phyxon)	
_-	fct_newb_fe	 (Garde de Galemus)	
_-	fct_newb_fe_chief	 (Chef des Gardes de Galemus)	
_-	fct_newb_ta	 (Garde d'Aubermouth)	
_-	fct_newb_ta_chief	 (Chef des Gardes d'Aubermouth)	
_-	fct_newb_tb	 (Garde de Barkdell)	
_-	fct_newb_tb_chief	 (Chef des Gardes de Barkdell)	
_-	fct_newb_tc	 (Garde d'Hobwelly)	
_-	fct_newb_tc_chief	 (Chef des Gardes d'Hobwelly)	
_-	fct_newb_td	 (Garde de Waverton)	
_-	fct_newb_td_chief	 (Chef des Gardes de Waverton)	
_-	fct_newb_te	 (Garde de Dingleton)	
_-	fct_newb_te_chief	 (Chef des Gardes de Dingleton)	
_-	fct_newb_welcomer	 (Hôte d'Accueil)	
_-	fct_newb_za	 (Garde de Qaï-Lo)	
_-	fct_newb_za_chief	 (Chef des Gardes de Qaï-Lo)	
_-	fct_newb_zb	 (Garde de Sheng-Wo)	
_-	fct_newb_zb_chief	 (Chef des Gardes de Sheng-Wo)	
_-	fct_newb_zc	 (Garde de Nen-Xing)	
_-	fct_newb_zc_chief	 (Chef des Gardes de Nen-Xing)	
_-	fct_newb_zd	 (Garde de Koï-Zun)	
_-	fct_newb_zd_chief	 (Chef des Gardes de Koï-Zun)	
_-	fct_newb_ze	 (Garde de Yin-Piang)	
_-	fct_newb_ze_chief	 (Chef des Gardes de Yin-Piang)	
_-	fct_outlands_messenger	 (Messager des Terres Lointaines)	
_-	fct_outlands_supplier	 (Fournisseur des Terres Lointaines)	
_-	fct_outpost_officer	 (Officier des Avant-Postes)	
_-	fct_outpost_officer_tribe	 (Officier Tribal des Avant-Postes)	
_-	fct_outpost_steward	 (Régisseur de l'Avant-Poste)	
_-	fct_outpost_steward_tribe	 (Régisseur Tribal de l'Avant-Poste)	
_-	fct_p_caretaker	 (Gardien d'Immeuble d'Homins)	
_-	fct_pammo_merchant	 (Marchand de Composition de Munitions)	
_-	fct_parmor_merchant	 (Marchand de Composition d'Armures)	
_-	fct_patrolman	 (Patrouilleur)	
_-	fct_pctool_merchant	 (Marchand de Composition d'Outils de Création)	
_-	fct_pharmor_merchant	 (Marchand de Composition d'Armures Lourdes)	
_-	fct_phtool_merchant	 (Marchand de Composition d'Outils de Récolte)	
_-	fct_pjewel_merchant	 (Marchand de Composition de Bijoux)	
_-	fct_plarmor_merchant	 (Marchand de Composition d'Armures Légères)	
_-	fct_pmarmor_merchant	 (Marchand de Composition d'Armures Moyennes)	
_-	fct_pmeleeweapon_merchant	 (Marchand de Composition d'Armes de Mêlée)	
_-	fct_prangeweapon_merchant	 (Marchand de Composition d'Armes de Tir)	
_-	fct_prm_merchant	 (Marchand de Composition de Matières Premières)	
_-	fct_prospector	 (Prospecteur)	
_-	fct_pshield_merchant	 (Marchand de Composition de Boucliers)	
_-	fct_ptool_merchant	 (Marchand de Composition d'Outils)	
_-	fct_pttool_merchant	 (Marchand de Composition d'Outils de Dressage)	
_-	fct_ranger_assistant	Assistant Instructor	
_-	fct_ranger_coord	coordonnateur Ranger	
_-	fct_ranger_explorer	explorateur ranger	
_-	fct_ranger_great_mage	Archimage Ranger	
_-	fct_ranger_guard	garde Ranger	
_-	fct_ranger_guard_captain	capitaine des gardes	
_-	fct_ranger_guide	Ranger Guide	
_-	fct_ranger_instructor	Ranger Instructor	
_-	fct_ranger_intendant	intendant Ranger	
_-	fct_ranger_kitiniere_welcomer	Observateur de la kitinière	Observatrice de la kitinière
_-	fct_ranger_leader	Commandant Ranger	
_-	fct_ranger_quartermaster	Ranger Quartermaster	
_-	fct_ranger_veteran	Veteran Ranger	
_-	fct_ranger_worker	manouvrier Ranger	
_-	fct_rangers_artisan	Ranger Artisan	
_-	fct_rangers_fighter	Ranger Combattant	
_-	fct_rangers_master	Ranger Vétéran	
_-	fct_rangers_scout	Ranger Eclaireur	
_-	fct_rangeweapon_merchant	 (Marchand d'Armes de Tir)	
_-	fct_registar	 (Clerc de Guildes)	
_-	fct_rf_chief	 (Chef des Guildes de Combattants à Distance)	
_-	fct_rf_rolemaster	 (Maître de Rôle des Guildes de Combattants à Distance)	
_-	fct_rf_welcomer	 (Hôte des Guildes de Combattants à Distance)	
_-	fct_rm_merchant	 (Marchand de Matières Premières)	
_-	fct_royal_adviser	Royal Adviser	
_-	fct_royal_magistrate	(Magistrat Royal)	
_-	fct_royal_magistrate_guild	(Magistrat Royal de Guilde)	
_-	fct_royal_merchant	Marchand Royal	
_-	fct_sage	 (Sage)	
_-	fct_scout	 (Eclaireur)	
_-	fct_sergent	 (Sergent)	
_-	fct_shield_merchant	 (Marchand de Boucliers)	
_-	fct_spy	Spy	
_-	fct_stableboy_merchant	 (Palefrenier)	
_-	fct_stablegirl_merchant	 (Palefrenière)	
_-	fct_steward	 (Régisseur)	
_-	fct_supplier	 (Fournisseur)	
_-	fct_t_chief	 (Chef des Guildes de Marchands)	
_-	fct_t_rolemaster	 (Maître de Rôle des Guildes de Marchands)	
_-	fct_t_welcomer	 (Hôte des Guildes de Marchands)	
_-	fct_ta_guard	 (Garde de Windermeer)	
_-	fct_ta_guardchief	 (Chef des Gardes de Windermeer)	
_-	fct_ta_intendant	 (Intendant de Windermeer)	
_-	fct_tax_collector	 (Percepteur des impôts)	
_-	fct_tb_guard	 (Garde d'Avendale)	
_-	fct_tb_guardchief	 (Chef des Gardes d'Avendale)	
_-	fct_tb_intendant	 (Intendant d'Avendale)	
_-	fct_tc_guard	 (Garde de Crystabell)	
_-	fct_tc_guardchief	 (Chef des Gardes de Crystabell)	
_-	fct_tc_intendant	 (Intendant de Crystabell)	
_-	fct_tcm_armorer	(Armurier Expérimenté)	
_-	fct_tcm_assistant_intendant	(Assistant de l'intendant)	
_-	fct_tcm_basile	Hermite mystérieux	
_-	fct_tcm_campchief	(Chef de camp de la Compagnie)	
_-	fct_tcm_chief_forager	(Maître foreur)	
_-	fct_tcm_chlorogoo	Chlorogoo	
_-	fct_tcm_company_guard	(Sentinelle de l'arbre éternel)	
_-	fct_tcm_eternal_tree_chief_guard 	(Gardien de l'arbre éternel)	
_-	fct_tcm_eternal_tree_praying	(Prédicateur érudit)	
_-	fct_tcm_eternal_tree_praying2	(Adorateur éternel)	
_-	fct_tcm_eternal_tree_sitting	(Serviteur de Ma-Duk)	
_-	fct_tcm_eternal_tree_spwan	(Gardien des portes)	
_-	fct_tcm_eternal_tree_static	(Guardien des récoltes)	
_-	fct_tcm_eternal_tree_walking	(Vagabond Kamiste)	
_-	fct_tcm_eternal_tree_walking2	(Civil de la Compagnie)	
_-	fct_tcm_eternal_tree_wander	(Penseur Kamiste)	
_-	fct_tcm_fighter_company	(Combattant Kamiste)	
_-	fct_tcm_forager	(Disciple foreur)	
_-	fct_tcm_healer	(Chef Soigneur de la Compagnie)	
_-	fct_tcm_intendant	(Intendant de la Compagnie)	
_-	fct_tcm_keep_wander	(Archéologue Keeper)	
_-	fct_tcm_keep_wander2	(Historien Keeper)	
_-	fct_tcm_keepers_chief_guard	(Gardien des reliques)	
_-	fct_tcm_keepers_elder	(Détenteur des savoirs)	
_-	fct_tcm_keepers_guard	(Guetteur Kamiste)	
_-	fct_tcm_keepers_sitting	(Apprenti archéologue)	
_-	fct_tcm_keepers_sitting2	(Apprenti guetteur)	
_-	fct_tcm_keepers_storyteller	(Conteur Kamiste)	
_-	fct_tcm_keepers_trader	(Disciple colporteur)	
_-	fct_tcm_keepers_walking	(Civil Keeper)	
_-	fct_tcm_merchant	(Grand colporteur de la Compagnie)	
_-	fct_tcm_noble	(Noble penseur de la Compagnie)	
_-	fct_tcm_tutor_chief_guard	(Fidèle protecteur)	
_-	fct_tcm_tutor_praying	(Adorateur Kamiste)	
_-	fct_tcm_tutor_sitting	(Disciple adorateur)	
_-	fct_tcm_tutor_trader	(Colporteur expérimenté)	
_-	fct_tcm_tutor_wander	(Disciple Tutor)	
_-	fct_tcm_tutors_sitting2	(Apprenti prédicateur)	
_-	fct_tcm_tutors_storyteller	(Prédicateur itinérant)	
_-	fct_tcm_warchief	(Chef de Guerre)	
_-	fct_tcm_warrior	(Grand guerrier vagabond)	
_-	fct_to_new_horizons	To New Horizons	
_-	fct_tool_merchant	 (Marchand d'Outils)	
_-	fct_tribe_chief	 (Chef de Tribu)	
_-	fct_tribe_welcomer	 (Hôte d'Accueil des Tribus)	
_-	fct_tryker_governor	Tryker Governor	
_-	fct_tryker_vice_governor	Tryker Vice-Governor	
_-	fct_ttool_merchant	 (Marchand d'Outils de Dressage)	
_-	fct_tv_guard	 (Garde de Fairhaven)	
_-	fct_tv_guardchief	 (Chef des Gardes de Fairhaven)	
_-	fct_tv_intendant	 (Intendant de Fairhaven)	
_-	fct_tyneetrykzig	Tyneetryk's Zig	
_-	fct_vagabond	(Vagabond)	
_-	fct_village_welcomer	 (Hôte d'Accueil des Villages)	
_-	fct_welcomer	 (Hôte des Guildes)	
_-	fct_za_guard	 (Garde de Jen-Laï)	
_-	fct_za_guardchief	 (Chef des Gardes de Jen-Laï)	
_-	fct_za_intendant	 (Intendant de Jen-Laï)	
_-	fct_zb_guard	 (Garde de Min-Cho)	
_-	fct_zb_guardchief	 (Chef des Gardes de Min-Cho)	
_-	fct_zb_intendant	 (Intendant de Min-Cho)	
_-	fct_zc_guard	 (Garde d'Hoï-Cho)	
_-	fct_zc_guardchief	 (Chef des Gardes d'Hoï-Cho)	
_-	fct_zc_intendant	 (Intendant d'Hoï-Cho)	
_-	fct_zf_guard	 (Garde des Frontières)	
_-	fct_zorai_grand_sage	Zoraï Grand Sage	
_-	fct_zorai_sage	Zoraï Sage	
_-	fct_zv_guard	 (Garde de Zora)	
_-	fct_zv_guardchief	 (Chef des Gardes de Zora)	
_-	fct_zv_intendant	 (Intendant de Zora)	
_-	Fighter	Combattant	
_-	FireLance	Lanceur de Flammes	
_-	FireMaster	Maître du Feu	
_-	Forager	Foreur	Foreur
_-	Forager_Apprentice	Apprenti Foreur	Apprenti Foreur
_-	Forest_Forager	Foreur des Forêts	Foreur des Forêts
_-	Fouler	Contamineur	
_-	Fyros_Armorer_Apprentice	Apprenti Armurier Fyros	Apprenti Armurier Fyros
_-	Fyros_Artisan_Apprentice	Apprenti Artisan Fyros 	Apprentie Artisane Fyros 
_-	Fyros_Gun_Smith_Apprentice	Apprenti Forgeron/Armes à Feu Fyros	Apprenti Forgeron/Armes à Feu Fyros
_-	Fyros_Jeweler_Apprentice	Apprenti Bijoutier Fyros	Apprentie Bijoutière Fyros
_-	Fyros_Munitioner_Apprentice	Apprenti Forgeron/Munitions Fyros	Apprenti Forgeron/Munitions Fyros
_-	fyros_rpjob_herbihunter_title	Master Butcher	
_-	fyros_rpjob_tooler_title	Master Toolmaker	
_-	Fyros_Shield_Smith_Apprentice	Apprenti Forgeron/Boucliers Fyros	Apprenti Forgeron/Boucliers Fyros
_-	Fyros_Weapon_Smith_Apprentice	Apprenti Forgeron Fyros	Apprenti Forgeron Fyros
_-	G	Guide	Guide
_-	GM	Maître de Jeu	Maître de Jeu
_-	gn_aegus_kami_priest	Prêcheur Kami d'Aegus	
_-	gn_akiolulk	Mecaon Lyseus	
_-	gn_ancient_dryads_guard	Garde	
_-	gn_ancientdryads_kami_ambassador_m1	Ambassadeur Kami des Dryades	
_-	gn_antikamis_guard	Garde Maître	
