*HASH_VALUE	title_id	name	women_name
-	gn_class_conscript	Young Regular Warrior	
-	gn_class_cure_adept	Young Master Healer	
-	gn_class_cure_expert	Veteran Master Healer	
-	gn_class_cure_master	Senior Master Healer	
-	gn_class_elite	Young Elite Warrior	
-	gn_class_executionner	Senior Powerful Shooter	
-	gn_class_expert	Senior Elite Warrior	
-	gn_class_fighter	Senior Powerful Warrior	
-	gn_class_forager	Harvester	
-	gn_class_healing_apprentice	Young Regular Healer	
-	gn_class_legionnaire	Young Powerful Warrior	
-	gn_class_life_surgeon	Senior Elite Healer	
-	gn_class_magician	Veteran Master Magician	
-	gn_class_major	Young Master Warrior	
-	gn_class_medic	Senior Strong Healer	
-	gn_class_milician	Warden	
-	gn_class_mystical_adept	Young Master Magician	
-	gn_class_mystical_expert	Senior Master Magician	
-	gn_class_noble	Comrade	
-	gn_class_priest	Young Elite Healer	
-	gn_class_private	Senior Strong Warrior	
-	gn_class_professional	Veteran Powerful Shooter	
-	gn_class_range_adept	Veteran Regular Shooter	
-	gn_class_range_master	Veteran Elite Shooter	
-	gn_class_recruit	Senior Regular Warrior	
-	gn_class_ritual_master	Veteran Strong Healer	
-	gn_class_sergent	Veteran Powerful Warrior	
-	gn_class_shaman	Young Strong Healer	
-	gn_class_shooting_elite	Young Elite Shooter	
-	gn_class_shooting_lord	Senior Elite Shooter	
-	gn_class_soldier	Veteran Regular Warrior	
-	gn_class_sorcerer	Young Elite Magician	
-	gn_class_sorcery_apprentice	Young Strong Magician	
-	gn_class_sorcery_master	Senior Strong Magician	
-	gn_class_spellcaster	Young Strong Magician	
-	gn_class_throwing_adept	Young Master Shooter	
-	gn_class_throwing_expert	Senior Master Shooter	
-	gn_class_throwing_master	Veteran Master Shooter	
-	gn_class_trader	Explorer	
-	gn_class_traveler	Traveler	
-	gn_class_treat_adept	Senior Powerful Healer	
-	gn_class_treat_apprentice	Young Powerful Healer	
-	gn_class_trooper	Young Strong Warrior	
-	gn_class_warchief	Veteran Master Warrior	
-	gn_class_warlock	Veteran Powerful Magician	
-	gn_class_warlord	Veteran Elite Warrior	
-	gn_class_warmaster	War Master	
-	gn_class_warrior	Veteran Strong Warrior	
-	gn_darkeningsap_static_guard_5	Guard	
-	gn_forager	Harvester	
-	gn_fraharhunters_guards_w_10	Powerful Guard	
-	gn_fyros_defender	Fyros Defender	
-	gn_fyros_officer	Fyros Officer	
-	gn_green_seed_noble	Regular War Chief	
-	gn_green_seed_volunteer	Regular Volunteer	
-	gn_guard_inv_1	Guard	
-	gn_guard_inv_2	Guard	
-	gn_kami_sentinel	Kami Sentinel	
-	gn_karavan_guard_h_1	Karavan Guardian	
-	gn_karavan_guardian	Karavan Guardian	
-	gn_levier_volunteer	Regular Volunteer	
-	gn_leviers_noble	Regular War Chief	
-	gn_matis_officer	Matis Officer	
-	gn_matis_voluteer	Matis Defender	
-	gn_mystical__adept	Young Master Magician	
-	gn_professionnal	Veteran Powerful Shooter	
-	gn_zorai_officer	Zoraï Officer	
-	gn_zorai_voluteer_f	Zoraï Defender	
-	fct_steward	 (Steward)	
-	fct_k_pactgiver	 (Kami Pact Giver)	
-	fct_kv_pactgiver	 (Karavan Pact Giver)	
-	fct_kitin_mg_1	 (Kitin Threat Observer)	
-	fct_kitin_mg_2	 (Kitin Threat Observer)	
-	fct_kitin_mg_3	 (Kitin Threat Observer)	
-	fct_kitin_mg_4	 (Kitin Threat Observer)	
-	fct_goo_obs	 (Goo Observer)	
-	fct_bg	 (Bodyguard)	
-	fct_kami_adept	 (Kami Adept)	
-	fct_larmor_merchant	 (Light Armor Merchant)	
-	fct_marmor_merchant	 (Medium Armor Merchant)	
-	fct_harmor_merchant	 (Heavy Armor Merchant)	
-	fct_ctool_merchant	 (Crafting Tool Merchant)	
-	fct_ttool_merchant	 (Taming Tool Merchant)	
-	fct_htool_merchant	 (Harvesting Tool Merchant)	
-	fct_shield_merchant	 (Shield Merchant)	
-	fct_ammo_merchant	 (Ammo Merchant)	
-	fct_rangeweapon_merchant	 (Range Weapon Merchant)	
-	fct_meleeweapon_merchant	 (Melee Weapon Merchant)	
-	fct_stableboy_merchant	 (Stable Boy)	
-	fct_rm_merchant	 (Raw Materials Merchant)	
-	fct_jewel_merchant	 (Jewel Merchant)	
-	fct_tool_merchant	 (Tool Merchant)	
-	fct_plarmor_merchant	 (Light Armor Composition Merchant)	
-	fct_pmarmor_merchant	 (Medium Armor Composition Merchant)	
-	fct_pharmor_merchant	 (Heavy Armor Composition Merchant)	
-	fct_parmor_merchant	 (Armor Composition Merchant)	
-	fct_pctool_merchant	 (Crafting Tool Composition Merchant)	
-	fct_pttool_merchant	 (Taming Tool Composition Merchant)	
-	fct_phtool_merchant	 (Collecting Tool Composition Merchant)	
-	fct_ptool_merchant	 (Tool Composition Merchant)	
-	fct_pshield_merchant	 (Shield Composition Merchant)	
-	fct_pammo_merchant	 (Ammo Composition Merchant)	
-	fct_prangeweapon_merchant	 (Range Weapon Composition Merchant)	
-	fct_pmeleeweapon_merchant	 (Melee Weapon Composition Merchant)	
-	fct_prm_merchant	 (Raw Material Composition Merchant)	
-	fct_pjewel_merchant	 (Jewel Composition Merchant)	
-	fct_mf_welcomer	 (Melee Fighter Guild Welcomer)	
-	fct_rf_welcomer	 (Range Fighter Guild Welcomer)	
-	fct_mh_welcomer	 (Healer Caster Guild Welcomer)	
-	fct_mb_welcomer	 (Buffer Caster Guild Welcomer)	
-	fct_ma_welcomer	 (Attack Caster Guild Welcomer)	
-	fct_t_welcomer	 (Merchant Guild Welcomer)	
-	fct_h_welcomer	 (Ranger Guild Welcomer)	
-	fct_f_welcomer	 (Crafter Guild Welcomer)	
-	fct_welcomer	 (Guild Welcomer)	
-	fct_p_caretaker	 (Homin Apartment Caretaker)	
-	fct_g_caretaker	 (Guild Apartment Caretaker)	
-	fct_caretaker	 (Caretaker)	
-	fct_mf_chief	 (Melee Fighter Guild Leader)	
-	fct_rf_chief	 (Range Fighter Guild Leader)	
-	fct_mh_chief	 (Healer Caster Guild Leader)	
-	fct_mb_chief	 (Buffer Caster Guild Leader)	
-	fct_ma_chief	 (Attack Caster Guild Leader)	
-	fct_t_chief	 (Merchant Guild Leader)	
-	fct_h_chief	 (Harvester Guild Leader)	
-	fct_f_chief	 (Crafter Guild Leader)	
-	fct_mission_officer	 (Mission Officer)	
-	fct_mv_guard	 (Yrkanis Guard)	
-	fct_mv_guardchief	 (Yrkanis Guard Chief)	
-	fct_ma_guard	 (Natae Guard)	
-	fct_ma_guardchief	 (Natae Guard Chief)	
-	fct_mb_guard	 (Davae Guard)	
-	fct_mb_guardchief	 (Davae Chief Guard)	
-	fct_mc_guard	 (Avalae Guard)	
-	fct_mc_guardchief	 (Avalae Chief Guard)	
-	fct_mf_guard	 (Frontier Guard)	
-	fct_tax_collector	 (Tax Collector)	
-	fct_tribe_chief	 (Tribe Chief)	
-	fct_barman	 (Bartender)	
-	fct_mayor	 (Mayor)	
-	fct_amayor	 (Mayor's Assistant)	
-	fct_natae_chief	 (Natae Village Chief)	
-	fct_davae_chief	 (Davae Village Chief)	
-	fct_avalae_chief	 (Avalae Village Chief)	
-	fct_counselor	 (King's Counselor)	
-	fct_cutthroat	 (Matis Cutthroat)	
-	fct_bandit_chief	 (Bandit Chief)	
-	fct_mv_intendant	 (Yrkanis Intendant)	
-	fct_ma_intendant	 (Natae Intendant)	
-	fct_mb_intendant	 (Davae Intendant)	
-	fct_mc_intendant	 (Avalae Intendant)	
-	fct_zv_intendant	 (Zora Intendant)	
-	fct_za_intendant	 (Jen-Laï Intendant)	
-	fct_zb_intendant	 (Min-Cho Intendant)	
-	fct_zc_intendant	 (Hoï-Cho Intendant)	
-	fct_fv_intendant	 (Pyr Intendant)	
-	fct_fa_intendant	 (Thesos Intendant)	
-	fct_fb_intendant	 (Dyron Intendant)	
-	fct_tv_intendant	 (Fairhaven Intendant)	
-	fct_ta_intendant	 (Windermeer Intendant)	
-	fct_tc_intendant	 (Crystabell Intendant)	
-	fct_tb_intendant	 (Avendale Intendant)	
-	fct_zv_guard	 (Zora Guard)	
-	fct_zv_guardchief	 (Zora Guard Chief)	
-	fct_za_guard	 (Jen-Laï Guard)	
-	fct_za_guardchief	 (Jen-Laï Guard Chief)	
-	fct_zb_guard	 (Min-Cho Guard)	
-	fct_zb_guardchief	 (Min-Cho Guard Chief)	
-	fct_zc_guard	 (Hoï-Cho Guard)	
-	fct_zc_guardchief	 (Hoï-Cho Guard Chief)	
-	fct_fv_guard	 (Pyr Guard)	
-	fct_fv_guardchief	 (Pyr Guard Chief)	
-	fct_fv_rookieguard	 (Pyr Rookie Guard)	
-	fct_fa_guardchief	 (Thesos Guard Chief)	
-	fct_fa_guard	 (Thesos Guard)	
-	fct_fb_guardchief	 (Dyron Guard Chief)	
-	fct_fb_guard	 (Dyron Guard)	
-	fct_ff_guard	 (Frontier Guard)	
-	fct_tv_guard	 (Fairhaven Guard)	
-	fct_tv_guardchief	 (Fairhaven Guard Chief)	
-	fct_ta_guard	 (Windermeer Guard)	
-	fct_ta_guardchief	 (Windermeer Guard Chief)	
-	fct_tc_guard	 (Crystabell Guard)	
-	fct_tc_guardchief	 (Crystabell Guard Chief)	
-	fct_tb_guard	 (Avendale Guard)	
-	fct_tb_guardchief	 (Avendale Guard Chief)	
-	fct_zf_guard	 (Frontier Guard)	
-	fct_stablegirl_merchant	 (Stable Girl)	
-	fct_barmaid	 (Barmaid)	
-	fct_civil		
-	fct_sage	 (Sage)	
-	fct_craftsman	 (Crafter)	
-	fct_supplier	 (Supplier)	
-	fct_hunter	 (Hunter)	
-	fct_hunter_chief	 (Hunter Chief)	
-	fct_bandit	 (Bandit)	
-	fct_actor	 (Actor)	
-	fct_actress	 (Actress)	
-	fct_kami_master	 (Kami Master)	
-	fct_karavan_officer	 (Karavan Officer)	
-	fct_newb_welcomer	 (Welcomer)	
-	fct_newb_a	 (Stalli Guard)	
-	fct_newb_a_chief	 (Stalli Guard Chief)	
-	fct_newb_b	 (Borea Guard)	
-	fct_newb_b_chief	 (Borea Guard Chief)	
-	fct_newb_c	 (Nistia Guard)	
-	fct_newb_c_chief	 (Nistia Guard Chief)	
-	fct_newb_d	 (Rosilio Guard)	
-	fct_newb_d_chief	 (Rosilio Guard Chief)	
-	fct_newb_e	 (Miani Guard)	
-	fct_newb_e_chief	 (Miani Guard Chief)	
-	fct_newb_za	 (Qaï-Lo Guard)	
-	fct_newb_za_chief	 (Qaï-Lo Guard Chief)	
-	fct_newb_zc	 (Nen-Xing Guard)	
-	fct_newb_zc_chief	 (Nen-Xing Guard Chief)	
-	fct_newb_zb	 (Sheng-Wo Guard)	
-	fct_newb_zb_chief	 (Sheng-Wo Guard Chief)	
-	fct_newb_ze	 (Yin-Piang Guard)	
-	fct_newb_ze_chief	 (Yin-Piang Guard Chief)	
-	fct_newb_zd	 (Koï-Zun Guard)	
-	fct_newb_zd_chief	 (Koï-Zun Guard Chief)	
-	fct_newb_fa	 (Aegus Guard)	
-	fct_newb_fa_chief	 (Aegus Guard Chief)	
-	fct_newb_fc	 (Sekovix Guard)	
-	fct_newb_fc_chief	 (Sekovix Guard Chief)	
-	fct_newb_fb	 (Kaemon Guard)	
-	fct_newb_fb_chief	 (Kaemon Guard Chief)	
-	fct_newb_fe	 (Galemus Guard)	
-	fct_newb_fe_chief	 (Galemus Guard Chief)	
-	fct_newb_fd	 (Phyxon Guard)	
-	fct_newb_fd_chief	 (Phyxon Guard Chief)	
-	fct_newb_ta	 (Aubermouth Guard)	
-	fct_newb_ta_chief	 (Aubermouth Guard Chief)	
-	fct_newb_tb	 (Barkdell Guard)	
-	fct_newb_tb_chief	 (Barkdell Guard Chief)	
-	fct_newb_tc	 (Hobwelly Guard)	
-	fct_newb_tc_chief	 (Hobwelly Guard Chief)	
-	fct_newb_td	 (Waverton Guard)	
-	fct_newb_td_chief	 (Waverton Guard Chief)	
-	fct_newb_te	 (Dingleton Guard)	
-	fct_newb_te_chief	 (Dingleton Guard Chief)	
-	fct_registar	 (Guild Clerk)	
-	fct_ins_f	 (Fight Instructor)	
-	fct_ins_m	 (Magic Instructor)	
-	fct_ins_r	 (Crafter Instructor)	
-	fct_ins_h	 (Harvester Instructor)	
-	fct_mf_rolemaster	 (Melee Fighter Guild Rolemaster)	
-	fct_rf_rolemaster	 (Range Fighter Guild Rolemaster)	
-	fct_c_rolemaster	 (Fighter Guild Rolemaster)	
-	fct_mh_rolemaster	 (Healer Caster Guild Rolemaster)	
-	fct_mb_rolemaster	 (Buffer Caster Guild Rolemaster)	
-	fct_ma_rolemaster	 (Attack Caster Guild Rolemaster)	
-	fct_m_rolemaster	 (Magic Guild Rolemaster)	
-	fct_t_rolemaster	 (Merchant Guild Rolemaster)	
-	fct_h_rolemaster	 (Harvester Guild Rolemaster)	
-	fct_f_rolemaster	 (Crafter Guild Rolemaster)	
-	fct_f_trainer	 (Fighter Trainer)	
-	fct_m_trainer	 (Magician Trainer)	
-	fct_c_trainer	 (Crafter Trainer)	
-	fct_h_trainer	 (Harvester Trainer)	
-	fct_f_guild_trainer	 (Guild Fighter Trainer)	
-	fct_m_guild_trainer	 (Guild Magician Trainer)	
-	fct_c_guild_trainer	 (Guild Crafter Trainer)	
-	fct_h_guild_trainer	 (Guild Harvester Trainer)	
-	fct_guild_we	 (Welcomer)	
-	fct_guild_rm_craft	 (Craft Rolemaster)	
-	fct_guild_rm_fight	 (Fight Rolemaster)	
-	fct_guild_rm_magic	 (Magic Rolemaster)	
-	fct_scout	 (Scout)	
-	fct_ambassador	 (Ambassador)	
-	fct_corporal	 (Corporal)	
-	fct_sergent	 (Sergeant)	
-	fct_captain	 (Captain)	
-	fct_city_welcomer	 (City Welcomer)	
-	fct_village_welcomer	 (Village Welcomer)	
-	fct_foreman_apprentice	 (Apprentice Overseer)	
-	fct_foreman	 (Overseer)	
-	fct_foreman_master	 (Master Overseer)	
-	fct_hawker	 (Hawker)	
-	fct_journeyman	 (Journeyman)	
-	fct_kami_ambassador	 (Kami Ambassador)	
-	fct_kami_welcomer	 (Kami Welcomer)	
-	fct_karavan_ambassador	 (Karavan Ambassador)	
-	fct_karavan_agent	 (Karavan Agent)	
-	fct_karavan_welcomer	 (Karavan Welcomer)	
-	fct_local_messenger	 (Local Messenger)	
-	fct_frontiers_messenger	 (Frontier Messenger)	
-	fct_outlands_messenger	 (Outlands Messenger)	
-	fct_patrolman	 (Patroller)	
-	fct_prospector	 (Prospector)	
-	fct_tribe_welcomer	 (Tribe Welcomer)	
-	fct_local_supplier	 (Local Supplier)	
-	fct_frontiers_supplier	 (Frontier Supplier)	
-	fct_outlands_supplier	 (Outlands Supplier)	
-	fct_outpost_steward	 (Outpost Steward)	
-	fct_outpost_steward_tribe	 (Tribe Outpost Steward)	
-	fct_outpost_officer	 (Outpost Officer)	
-	fct_outpost_officer_tribe	 (Tribe Outpost Officer)	
-	Refugee	Refugee	Refugee
-	Homin	Homin	Homin
-	Novice_Artisan	Novice Crafter	Novice Crafter
-	Novice_Warrior	Novice Fighter	Novice Fighter
-	Novice_Harvester	Novice Harvester	Novice Harvester
-	Novice_Magician	Novice Magician	Novice Magician
-	Artisan_Apprentice	Crafter Apprentice 	Crafter Apprentice 
-	Warrior_Apprentice	Fighter Apprentice	Fighter Apprentice
-	Magician_Apprentice	Magician Apprentice 	Magician Apprentice 
-	Fyros_Artisan_Apprentice	Fyros Crafter Apprentice 	Fyros Crafter Apprentice 
-	Matis_Artisan_Apprentice	Matis Crafter Apprentice 	Matis Crafter Apprentice 
-	Tryker_Artisan_Apprentice	Tryker Crafter Apprentice 	Tryker Crafter Apprentice 
-	Zorai_Artisan_Apprentice	Zoraï Crafter Apprentice 	Zoraï Crafter Apprentice 
-	Melee_Warrior_Apprentice	Warrior	Warrior
-	Sniper_Apprentice	Sniper Apprentice 	Sniper Apprentice 
-	Fyros_Armorer_Apprentice	Fyros Armorer Apprentice	Fyros Armorer Apprentice
-	Fyros_Jeweler_Apprentice	Fyros Jeweler Apprentice	Fyros Jeweler Apprentice
-	Fyros_Weapon_Smith_Apprentice	Fyros Weaponsmith Apprentice	Fyros Weaponsmith Apprentice
-	Fyros_Munitioner_Apprentice	Fyros Munitioner Apprentice	Fyros Munitioner Apprentice
-	Fyros_Gun_Smith_Apprentice	Fyros Gunsmith Apprentice	Fyros Gunsmith Apprentice
-	Fyros_Shield_Smith_Apprentice	Fyros Shieldsmith Apprentice	Fyros Shieldsmith Apprentice
-	Matis_Armorer_Apprentice	Matis Armorer Apprentice	Matis Armorer Apprentice
-	Matis_Jeweler_Apprentice	Matis Jeweler Apprentice	Matis Jeweler Apprentice
-	Matis_Weapon_Smith_Apprentice	Matis Weaponsmith Apprentice	Matis Weaponsmith Apprentice
-	Matis_Munitioner_Apprentice	Matis Munitioner Apprentice	Matis Munitioner Apprentice
-	Matis_Gun_Smith_Apprentice	Matis Gunsmith Apprentice	Matis Gunsmith Apprentice
-	Matis_Shield_Smith_Apprentice	Matis Shieldsmith Apprentice	Matis Shieldsmith Apprentice
-	Tryker_Armorer_Apprentice	Tryker Armorer Apprentice	Tryker Armorer Apprentice
-	Tryker_Jeweler_Apprentice	Tryker Jeweler Apprentice	Tryker Jeweler Apprentice
-	Tryker_Weapon_Smith_Apprentice	Tryker Weaponsmith Apprentice	Tryker Weaponsmith Apprentice
-	Tryker_Munitioner_Apprentice	Tryker Munitioner Apprentice	Tryker Munitioner Apprentice
-	Tryker_Gun_Smith_Apprentice	Tryker Gunsmith Apprentice	Tryker Gunsmith Apprentice
-	Tryker_Shield_Smith_Apprentice	Tryker Shieldsmith Apprentice	Tryker Shieldsmith Apprentice
-	Zorai_Armorer_Apprentice	Zoraï Armorer Apprentice	Zoraï Armorer Apprentice
-	Zorai_Jeweler_Apprentice	Zoraï Jeweler Apprentice	Zoraï Jeweler Apprentice
-	Zorai_Weapon_Smith_Apprentice	Zoraï Weaponsmith Apprentice	Zoraï Weaponsmith Apprentice
-	Zorai_Munitioner_Apprentice	Zoraï Munitioner Apprentice	Zoraï Munitioner Apprentice
-	Zorai_Gun_Smith_Apprentice	Zoraï Gunsmith Apprentice	Zoraï Gunsmith Apprentice
-	Zorai_Shield_Smith_Apprentice	Zoraï Shieldsmith Apprentice	Zoraï Shieldsmith Apprentice
-	Melee_Warrior	Melee Warrior	Melee Warrior
-	Range_Fighter	Range Fighter	Range Fighter
-	Light_Armsman	Light Armsman	Light Armswoman
-	Heavy_Armsman	Heavy Armsman	Heavy Armswoman
-	Gunman	Gunfighter	Gunfighter
-	Heavy_Gunman	Heavy Gunner	Heavy Gunner
-	Advanced_Gunman	Advanced Gunfighter	Advanced Gunfighter
-	Advanced_Heavy_Gunman	Advanced Heavy Gunner	Advanced Heavy Gunner
-	Bludgeoner	Bludgeoner	Bludgeoner
-	Skewerer	Skewerer	Skewerer
-	Slasher	Slasher	Slasher
-	Smasher	Smasher	Smasher
-	Impaler	Impaler	Impaler
-	Cleaver	Cleaver	Cleaver
-	Bowman	Bowman	Bowman
-	Heavy_Bowman	Heavy Bowman	Heavy Bow-woman
-	Pistoleer	Pistoleer	Pistoleer
-	Heavy_Artilleryman	Heavy Artilleryman	Heavy Artillerywoman
-	Crossbowman	Crossbowman	Crossbow-woman
-	Artilleryman	Artilleryman	Artillerywoman
-	Rifleman	Rifleman	Riflewoman
